name,CO,effective_coordination,ss-coupling,dd-coupling,d_sp-coupling,sp_d-coupling,dBandCenter,WorkFunction,IonizationPotential,ElectronAffinity,Pauling,DeltaPauling,filling,center,sigma_c,skewness,kurtosis,AtomicRadius,OrbitalRadius
Au3M-Bi-Rh,-1.877262,7.085793613,10.69291626,10.259307,10.21024167,10.49284464,-1.73,5.91,7.46,1.14,2.28,2.512718456,0.818392712,-0.929729929,1.675051445,-0.405703681,4.900689645,1.49,0.99
Au3M-Bi-Pd,-1.127605,10.88826155,10.59884887,10.79869273,10.05316987,11.09308583,-1.83,5.9,8.34,0.56,2.2,2.503759517,0.928615206,-1.482483545,1.472184605,-0.227914562,5.344926185,1.52,0.94
Au3M-Bi-Ag,0.039426,6.783697021,10.4482671,11.27136331,9.806997113,11.67111,-4.3,5.01,7.58,1.3,1.93,2.471189647,0.979517467,-3.796386278,1.247430997,1.652095265,10.66833746,1.59,0.89
Au3M-Bi-La,-0.250922,1.289814612,10.53481949,5.149710395,9.90523789,5.534206203,2,3.3,5.77,0.5,1.1,2.336090232,0.173487108,1.103115861,2.49069961,-1.056698635,3.794619775,1.92,1.58
Au3M-Bi-Re,-2.43266,4.430865007,10.76507472,7.929594269,10.30818798,8.183165481,-0.51,5.88,7.88,0.15,1.9,2.467321284,0.579676563,-0.755182334,2.326868525,-0.525991492,3.261987011,1.52,1.2
Au3M-Bi-Os,-2.685569,5.368672936,10.7706382,8.679615995,10.34318074,8.887186717,-1.5,6.25,8.7,1.1,2.2,2.503759517,0.702005044,-0.898691017,2.114575819,-0.537226498,3.625524549,1.49,1.13
Au3M-Bi-Ir,-2.376615,6.700239546,10.75525582,9.217593897,10.31883341,9.422134882,-2.11,6.63,9.1,1.57,2.2,2.503759517,0.798762841,-1.134860931,1.94086783,-0.354301365,3.883588188,1.5,1.08
Au3M-Bi-Pt,-1.670917,8.358222216,10.66949014,9.518370448,10.17249978,9.775200204,-2.25,6.74,9,2.13,2.28,2.512718456,0.899941871,-1.569142609,1.726187088,-0.076118055,4.321209342,1.53,1.04
Cu3M-Bi-Sc,-0.593315,2.276942453,10.03448565,3.673618469,9.156292552,4.121931215,1.5,3.84,6.56,0.19,1.36,1.837520241,0.152272171,0.925872991,1.685698732,-1.146265337,5.513603038,1.81,1.24
Cu3M-Bi-Ti,-0.96151,3.315378761,10.33542838,4.735560388,9.614926906,5.148744869,1.5,4.63,6.83,0.08,1.54,1.860502736,0.230446639,0.648896316,1.694856475,-0.711978634,4.76294807,1.61,1.08
Cu3M-Bi-V,-1.224042,4.584733627,10.49092254,5.601074397,9.870509952,5.970999604,1.06,4.88,6.75,0.53,1.63,1.871100011,0.372211238,0.585487881,1.955123434,-0.486271856,3.321983271,1.49,0.98
Cu3M-Bi-Cr,-1.110923,5.223971164,10.4380859,6.214302046,9.785506959,6.603748592,0.16,5.27,6.77,0.67,1.66,1.87451556,0.483899852,0.444445185,2.254950292,-0.159643321,2.282341614,1.42,0.9
Cu3M-Bi-Mn,-0.78257,4.433704338,10.38182208,6.530663071,9.696120501,6.942062715,0.07,5.45,7.43,0,1.55,1.861707339,0.528757615,-1.002515519,2.386191674,0.152916393,1.826452268,1.43,0.86
Cu3M-Bi-Co,-1.850613,6.819182229,10.60970909,8.175532255,10.06443932,8.489731746,-1.17,5.76,7.88,0.66,1.88,1.897990463,0.755993999,-1.016919259,1.496846646,0.089124706,4.001430077,1.39,0.76
Cu3M-Bi-Ni,-1.646556,8.405650696,10.68853154,9.173637975,10.20045577,9.428336983,-1.29,5.77,7.64,1.16,1.91,1.900997639,0.883649739,-0.882077836,1.236816289,-0.007104539,6.460060943,1.38,0.71
Cu3M-Bi-Y,-0.435901,1.634057923,10.08403993,2.724991042,9.219758413,3.144002165,1.95,3.42,6.22,0.31,1.22,1.817666587,0.161465798,1.237192153,2.049149335,-0.969272517,4.074101136,1.99,1.58
Cu3M-Bi-Zr,-0.892112,2.648036814,10.41301565,3.41000628,9.723357506,3.802145702,1.95,4.35,6.63,0.43,1.33,1.833426081,0.265168545,0.505911057,2.074175786,-0.640791521,3.54787733,1.77,1.41
Cu3M-Bi-Nb,-1.300623,3.490011571,10.63391282,4.064326461,10.07643588,4.418584224,1.41,4.69,6.76,0.9,1.6,1.86762741,0.391467762,-0.021328033,2.075843124,-0.472929536,3.325816834,1.62,1.28
Cu3M-Bi-Mo,-1.588257,4.15407878,10.58698225,4.370473333,10.01505214,4.723993129,0.35,5.09,7.09,0.75,2.16,1.924525261,0.5074829,-0.326427015,2.113975554,-0.268260467,2.955264076,1.55,1.2
Cu3M-Bi-Ru,-2.049821,5.481238467,10.66611126,5.320580941,10.15927242,5.635621451,-1.41,5.73,7.36,1.05,2.2,1.928059841,0.736856723,-0.903431467,1.822879884,0.002930976,3.483906391,1.48,1.05
Cu3M-Bi-Rh,-1.834111,6.738772418,10.6066914,5.684469854,10.06913273,6.008744365,-1.73,5.91,7.46,1.14,2.28,1.934958815,0.817950229,-1.178931936,1.710242224,0.274492963,3.845540213,1.49,0.99
Cu3M-Bi-Pd,-1.058931,9.933564745,10.52819262,5.986853619,9.939160375,6.337450576,-1.83,5.9,8.34,0.56,2.2,1.928059841,0.929342099,-2.076005097,1.504172547,0.743638523,4.911080267,1.52,0.94
Cu3M-Bi-Ag,0.013728,6.517615922,10.23850403,6.038494995,9.482615735,6.48255123,-4.3,5.01,7.58,1.3,1.93,1.902978895,0.97389823,-4.205475527,1.305123377,2.655863579,13.51002879,1.59,0.89
Cu3M-Bi-Ta,-1.452193,3.285239677,10.74912482,3.943897685,10.24412187,4.288327005,2,4.86,7.89,0.32,1.5,1.855612831,0.360443541,0.091024926,2.274039104,-0.486921551,3.113957487,1.62,1.34
Cu3M-Bi-W,-2.019184,4.434904841,10.78874476,4.261035056,10.32283481,4.585059527,0.77,5.09,7.98,0.86,2.36,1.941643267,0.482449499,-0.31954559,2.231078856,-0.335273607,3.006116688,1.56,1.27
Cu3M-Bi-Re,-2.353363,4.379556037,10.77700257,4.574622887,10.32571323,4.881901898,-0.51,5.88,7.88,0.15,1.9,1.9,0.606024505,-0.71746567,2.179266057,-0.204008721,2.938825937,1.52,1.2
Cu3M-Bi-Os,-2.53073,4.999851182,10.76590859,4.941741402,10.32153644,5.23557859,-1.5,6.25,8.7,1.1,2.2,1.928059841,0.710072485,-1.024793396,2.072449714,-0.040566119,3.005764346,1.49,1.13
Cu3M-Bi-Ir,-2.252579,6.022429091,10.73017062,5.199867399,10.2576782,5.502987749,-2.11,6.63,9.1,1.57,2.2,1.928059841,0.803303156,-1.407099292,1.944154246,0.234388946,3.272739611,1.5,1.08
Cu3M-Bi-Pt,-1.470539,7.394024856,10.60514683,5.316420299,10.0666861,5.643935844,-2.25,6.74,9,2.13,2.28,1.934958815,0.897923348,-2.060338427,1.751446566,0.658148244,4.048579516,1.53,1.04
Cu3M-Bi-Au,-0.030976,7.96610189,10.38003618,5.2454226,9.701707982,5.639689298,-3.56,6.01,9.23,2.31,2.54,1.955967402,0.961031075,-3.872231734,1.537610468,1.902695701,8.544841629,1.59,1.01
Pt3M-Bi-Ti,-0.838341,4.332940528,10.83967287,9.666048463,10.40175633,9.886680891,1.5,4.63,6.83,0.08,1.54,2.192266939,0.2255616,0.481119907,1.998200885,-1.163481799,4.775119158,1.61,1.08
Pt3M-Bi-V,-1.160519,5.384625048,10.64817369,10.60740248,10.08777835,10.93580131,1.06,4.88,6.75,0.53,1.63,2.204753916,0.361089824,0.20116522,2.045018681,-0.915028031,3.956384948,1.49,0.98
Pt3M-Bi-Cr,-0.971779,6.064190258,10.50191783,11.66046319,9.877602737,12.04738992,0.16,5.27,6.77,0.67,1.66,2.208778525,0.472567609,0.282478309,2.352928514,-0.430104669,2.556012651,1.42,0.9
Pt3M-Bi-Mn,-0.533573,5.208019719,10.48269646,12.42862115,9.857889895,12.81344556,0.07,5.45,7.43,0,1.55,2.193686346,0.528556978,-0.4451405,2.49874719,-0.041021398,1.790232238,1.43,0.86
Pt3M-Bi-Co,-1.354679,8.159515375,10.63125353,15.31065552,10.08738102,15.57919471,-1.17,5.76,7.88,0.66,1.88,2.236439464,0.756914358,-1.390390996,1.689886457,-0.143244547,3.244616892,1.39,0.76
Pt3M-Bi-Cu,-0.393751,10.49448093,10.46708512,17.74478865,9.828637152,18.16648964,-2.67,5.3,7.73,1.24,1.9,2.238807342,0.970003528,-1.875682091,1.099662681,-0.124161518,6.916026266,1.41,0.67
Pt3M-Bi-Nb,-1.305833,3.95847713,10.68179017,7.359672381,10.13731533,7.694090961,1.41,4.69,6.76,0.9,1.6,2.200662082,0.38039512,-0.449207106,2.535685488,-0.703352595,2.954758151,1.62,1.28
Pt3M-Bi-Mo,-1.638534,4.647594965,10.56794457,7.841550657,9.956055692,8.221369882,0.35,5.09,7.09,0.75,2.16,2.267705939,0.489314357,-0.615469954,2.373704504,-0.588111521,2.955877781,1.55,1.2
Pt3M-Bi-Ru,-1.856401,6.330717698,10.58674046,9.579028683,10.02697334,9.897158179,-1.41,5.73,7.36,1.05,2.2,2.271870804,0.701409831,-1.245101569,2.051257056,-0.319927078,3.080171481,1.48,1.05
Pt3M-Bi-Rh,-1.748206,7.998805953,10.56780699,10.38830233,10.00455464,10.70277943,-1.73,5.91,7.46,1.14,2.28,2.28,0.786540885,-1.45501348,1.878744309,-0.123667949,3.412919238,1.49,0.99
Pt3M-Bi-Pd,-1.004422,11.48579303,10.34781058,10.62754743,9.648383201,11.08685987,-1.83,5.9,8.34,0.56,2.2,2.271870804,0.909999072,-1.904638368,1.615644987,0.091912677,3.827154312,1.52,0.94
Pt3M-Bi-Ag,0.045297,7.010577677,10.05200106,10.75612999,9.191476604,11.39821619,-4.3,5.01,7.58,1.3,1.93,2.242317432,0.974587667,-3.420314898,1.333012448,1.412273007,7.187454719,1.59,0.89
Pt3M-Bi-Ta,-1.431979,3.725982501,10.74384105,7.004151795,10.2311247,7.323165241,2,4.86,7.89,0.32,1.5,2.186505067,0.35003453,-0.340970785,2.745448266,-0.713993682,2.860110031,1.62,1.34
Pt3M-Bi-W,-1.933878,4.859756483,10.61498119,7.324517421,10.0278294,7.68837838,0.77,5.09,7.98,0.86,2.36,2.287876422,0.45290191,-0.680052329,2.560343598,-0.598434721,2.904536448,1.56,1.27
Pt3M-Bi-Re,-2.223743,4.873579534,10.59941193,7.912718519,10.01589425,8.268212855,-0.51,5.88,7.88,0.15,1.9,2.238807342,0.575442377,-1.050658325,2.493645009,-0.443933322,2.730922602,1.52,1.2
Pt3M-Bi-Os,-2.311574,6.011959571,10.68945888,8.837662785,10.19107455,9.109099533,-1.5,6.25,8.7,1.1,2.2,2.271870804,0.682789277,-1.348180647,2.346860171,-0.314605937,2.741466265,1.49,1.13
Pt3M-Bi-Ir,-2.057173,7.384309384,10.63947123,9.339825866,10.12311616,9.616384042,-2.11,6.63,9.1,1.57,2.2,2.271870804,0.77322972,-1.702820066,2.161295648,-0.06889267,2.854621876,1.5,1.08
Pt3M-Bi-Au,-0.046968,9.002542787,10.1420992,9.159181334,9.328509598,9.710193372,-3.56,6.01,9.23,2.31,2.54,2.304754831,0.960753669,-3.138246406,1.58250983,0.963460225,4.943288197,1.59,1.01
Pd3M-Bi-Sc,-0.37568,2.492471175,10.76494657,6.877724507,10.32004883,7.137879328,1.5,3.84,6.56,0.19,1.36,2.096690385,0.15161465,1.388948375,1.914580708,-1.379471611,4.672376485,1.81,1.24
Pd3M-Bi-Ti,-0.850128,3.554016398,10.99845402,8.735728877,10.67907165,8.873919272,1.5,4.63,6.83,0.08,1.54,2.122914409,0.221256194,0.458169688,1.81392191,-1.001909004,4.587859012,1.61,1.08
Pd3M-Bi-V,-1.192635,4.253070392,10.75948856,9.46116996,10.28009211,9.718016914,1.06,4.88,6.75,0.53,1.63,2.13500636,0.362541099,0.327421653,1.908875581,-0.680295252,3.417185017,1.49,0.98
Pd3M-Bi-Cr,-0.926261,4.768353793,10.63938099,10.43937056,10.10785294,10.72596342,0.16,5.27,6.77,0.67,1.66,2.13890365,0.463627543,0.479854074,2.237093074,-0.253714507,2.123305304,1.42,0.9
Pd3M-Bi-Co,-1.515007,6.421472558,10.79561054,13.73751467,10.3565987,13.87357069,-1.17,5.76,7.88,0.66,1.88,2.165689534,0.751277303,-1.367505016,1.610881148,0.105744151,2.908099146,1.39,0.76
Pd3M-Bi-Ni,-1.515112,7.744074008,10.77205316,15.13741507,10.33400035,15.23948815,-1.29,5.77,7.64,1.16,1.91,2.169120853,0.852158424,-1.06513191,1.224509561,-0.017600528,5.101051839,1.38,0.71
Pd3M-Bi-Cu,-0.686005,8.298836797,10.64202483,15.96662678,10.11672451,16.19564945,-2.67,5.3,7.73,1.24,1.9,2.167982503,0.97304531,-1.611139838,0.996143492,0.327047671,6.988088298,1.41,0.67
Pd3M-Bi-Zr,-0.702337,2.618716246,10.81223151,5.824456513,10.3758069,6.106090586,1.95,4.35,6.63,0.43,1.33,2.09201877,0.253261082,0.554401133,2.299606984,-0.920919357,3.192887612,1.77,1.41
Pd3M-Bi-Nb,-1.433942,3.057292961,10.72113648,6.479146755,10.20911927,6.797741872,1.41,4.69,6.76,0.9,1.6,2.131043972,0.374103546,-0.359050252,2.182041138,-0.702699267,3.182050195,1.62,1.28
Pd3M-Bi-Mo,-1.625644,3.578537724,10.62748683,6.921218381,10.05562011,7.273464201,0.35,5.09,7.09,0.75,2.16,2.195966891,0.484440475,-0.381089036,2.135426564,-0.487228711,2.861793673,1.55,1.2
Pd3M-Bi-Ru,-2.014139,4.723290706,10.6163135,8.347528321,10.06476293,8.669116254,-1.41,5.73,7.36,1.05,2.2,2.2,0.699177253,-1.195670133,1.847822695,-0.080455871,2.89887162,1.48,1.05
Pd3M-Bi-Rh,-1.931687,6.16419404,10.67662494,9.232525817,10.18284568,9.490565928,-1.73,5.91,7.46,1.14,2.28,2.207872028,0.795010231,-1.302114864,1.666095585,0.101380542,3.488050496,1.49,0.99
Pd3M-Bi-Ag,-0.096441,5.67330051,10.27804752,9.793494835,9.539902302,10.28249696,-4.3,5.01,7.58,1.3,1.93,2.171381551,0.978381351,-3.262219606,1.209403378,1.976161676,9.071559317,1.59,0.89
Pd3M-Bi-Ta,-1.554301,2.884626807,10.79188148,6.185680642,10.31670146,6.489899341,2,4.86,7.89,0.32,1.5,2.117334815,0.341970137,-0.26955981,2.387512958,-0.72560642,3.093433369,1.62,1.34
Pd3M-Bi-W,-1.975426,3.721804319,10.66784203,6.467116118,10.1213772,6.806006627,0.77,5.09,7.98,0.86,2.36,2.215499279,0.448558088,-0.452499103,2.26724411,-0.573576186,2.983687965,1.56,1.27
Pd3M-Bi-Re,-2.202869,3.813115228,10.72606955,7.094465551,10.22731603,7.39489763,-0.51,5.88,7.88,0.15,1.9,2.167982503,0.571509354,-0.904226705,2.231118205,-0.345927164,2.652084056,1.52,1.2
Pd3M-Bi-Os,-2.449218,4.433139536,10.70048875,7.685786011,10.20273427,7.972590366,-1.5,6.25,8.7,1.1,2.2,2.2,0.679725804,-1.188397832,2.063344473,-0.206819469,2.73790595,1.49,1.13
Pd3M-Bi-Ir,-2.186781,5.546542887,10.70057905,8.21790397,10.22271174,8.476142609,-2.11,6.63,9.1,1.57,2.2,2.2,0.775951055,-1.466764123,1.900945781,0.064780863,2.958586436,1.5,1.08
Ni3M-Bi-Sc,-0.368397,2.943426449,10.15370831,4.085013197,9.353811771,4.512004002,1.5,3.84,6.56,0.19,1.36,1.846221998,0.171439792,1.556559947,1.98697967,-1.110747621,3.807679543,1.81,1.24
Ni3M-Bi-Ti,-0.81992,4.412339756,10.62796711,5.476807472,10.07913861,5.815817656,1.5,4.63,6.83,0.08,1.54,1.869313329,0.234607685,0.715083641,1.967024212,-0.674617963,3.407305165,1.61,1.08
Ni3M-Bi-V,-1.322586,5.444943289,10.5444404,6.111108524,9.9281747,6.488484047,1.06,4.88,6.75,0.53,1.63,1.879960788,0.362078337,-0.013753333,1.948896138,-0.456908602,3.165147657,1.49,0.98
Ni3M-Bi-Cr,-1.181944,5.926373295,10.35861457,6.600195444,9.65149005,7.028165681,0.16,5.27,6.77,0.67,1.66,1.883392512,0.479882535,0.041885082,2.212043889,-0.172021569,2.23499394,1.42,0.9
Ni3M-Bi-Mn,-0.933464,5.096787014,10.35894967,7.046678784,9.664966451,7.466596719,0.07,5.45,7.43,0,1.55,1.870523636,0.53944696,-0.385587765,2.354500113,0.09482742,1.844399643,1.43,0.86
Ni3M-Bi-Co,-1.515196,7.610424572,10.57168694,8.783488746,9.999006346,9.117946863,-1.17,5.76,7.88,0.66,1.88,1.900718594,0.764678049,-1.477222179,1.672395545,0.334207049,3.299633438,1.39,0.76
Ni3M-Bi-Cu,-0.513936,9.647668744,10.36524977,10.03965426,9.678458805,10.4796062,-2.67,5.3,7.73,1.24,1.9,1.908997636,0.965758581,-2.276087204,1.123437749,1.203405329,7.702041378,1.41,0.67
Ni3M-Bi-Zr,-0.664281,3.330860106,10.53480442,3.777393834,9.939624439,4.137519961,1.95,4.35,6.63,0.43,1.33,1.84210845,0.279678953,0.638274062,2.373838129,-0.559344593,2.413782231,1.77,1.41
Ni3M-Bi-Nb,-1.283115,3.882601843,10.5071069,4.250012041,9.871654502,4.630817287,1.41,4.69,6.76,0.9,1.6,1.876471742,0.394058915,-0.336756019,2.346335767,-0.300876886,2.492544176,1.62,1.28
Ni3M-Bi-Mo,-1.632326,4.620281531,10.51823475,4.637270244,9.894450052,5.013217147,0.35,5.09,7.09,0.75,2.16,1.933639039,0.499764973,-0.76795418,2.230329032,-0.124551414,2.578488343,1.55,1.2
Ni3M-Bi-Ru,-1.783887,5.829238434,10.49836134,5.525602774,9.879409928,5.895641912,-1.41,5.73,7.36,1.05,2.2,1.937190357,0.717921248,-1.404626899,1.998420399,0.294170156,2.941380341,1.48,1.05
Ni3M-Bi-Rh,-1.673407,7.211349605,10.46708253,5.94794665,9.835829931,6.323154639,-1.73,5.91,7.46,1.14,2.28,1.944122002,0.80530072,-1.661211964,1.858723127,0.532357823,3.462874457,1.49,0.99
Ni3M-Bi-Ag,-0.020053,6.780088081,9.982304772,6.170241988,9.090587458,6.701063967,-4.3,5.01,7.58,1.3,1.93,1.911990638,0.969632696,-3.978672397,1.345719569,2.503872149,11.18900946,1.59,0.89
Ni3M-Bi-Ta,-1.413007,3.571297978,10.58241931,4.077797969,9.99353751,4.442215252,2,4.86,7.89,0.32,1.5,1.864400267,0.361179967,-0.197962232,2.529298053,-0.36323717,2.413615858,1.62,1.34
Ni3M-Bi-W,-1.80183,4.632627647,10.55572679,4.343407906,9.953038509,4.711592312,0.77,5.09,7.98,0.86,2.36,1.950838109,0.463187773,-0.708866076,2.431115825,-0.186352933,2.445488622,1.56,1.27
Ni3M-Bi-Re,-2.17687,4.571084204,10.57084699,4.695777201,9.982140466,5.056836923,-0.51,5.88,7.88,0.15,1.9,1.908997636,0.588434204,-1.156709225,2.355522584,-0.014635365,2.48343823,1.52,1.2
Ni3M-Bi-Os,-2.231974,5.183001988,10.56639605,5.083757569,9.984063985,5.438465834,-1.5,6.25,8.7,1.1,2.2,1.937190357,0.690544191,-1.493918965,2.243686067,0.198803845,2.630578503,1.49,1.13
Ni3M-Bi-Ir,-1.996335,6.300824346,10.55282357,5.391858416,9.97409272,5.74029608,-2.11,6.63,9.1,1.57,2.2,1.937190357,0.782123132,-1.867754137,2.097379751,0.495524831,3.011072624,1.5,1.08
Ni3M-Bi-Pt,-1.281009,7.801975639,10.46720693,5.567148378,9.843000999,5.935655384,-2.25,6.74,9,2.13,2.28,1.944122002,0.881639197,-2.467512794,1.885835238,0.889436052,3.91450639,1.53,1.04
Re3M-Bi-Sc,-0.498667,3.262401381,7.957688276,6.36027887,7.281173164,6.931715045,1.5,3.84,6.56,0.19,1.36,1.837520241,0.16791644,1.690067151,1.993672986,-1.230216818,4.564107792,1.81,1.24
Re3M-Bi-V,-1.165894,9.665372967,10.41163425,12.59256139,9.785105968,12.96590992,1.06,4.88,6.75,0.53,1.63,1.871100011,0.375444149,0.517201739,2.104557658,-0.549875569,3.211537741,1.49,0.98
Re3M-Bi-Cr,-1.359738,11.66724084,10.48931382,14.40498296,9.887467564,14.75256136,0.16,5.27,6.77,0.67,1.66,1.87451556,0.492224657,0.103863947,2.253373397,-0.281036565,2.687010758,1.42,0.9
Re3M-Bi-Mn,-1.580182,11.36124577,10.83104055,16.61404957,10.44578462,16.59823668,0.07,5.45,7.43,0,1.55,1.861707339,0.563252906,-0.168098653,1.994127923,-0.187945676,3.28852539,1.43,0.86
Re3M-Bi-Co,-1.506394,16.09175365,10.75482001,19.62111891,10.3327371,19.59846013,-1.17,5.76,7.88,0.66,1.88,1.897990463,0.78107112,-1.068900205,1.756924721,0.17793421,3.929604544,1.39,0.76
Re3M-Bi-Ni,-1.199379,19.23682778,10.69505292,21.46418988,10.24679209,21.45514763,-1.29,5.77,7.64,1.16,1.91,1.900997639,0.869839198,-1.520853523,1.616944955,0.498637528,4.618186137,1.38,0.71
Re3M-Bi-Cu,-0.302706,20.09581523,10.47668395,22.14634118,9.876796438,22.47942797,-2.67,5.3,7.73,1.24,1.9,1.9,0.959262292,-3.045838546,1.327199871,1.355145344,7.730906122,1.41,0.67
Re3M-Bi-Mo,-1.223796,9.101823074,10.54536264,9.706463475,9.998431178,9.998431178,0.35,5.09,7.09,0.75,2.16,1.924525261,0.509441966,-0.145223943,2.635934109,-0.185204804,2.227524605,1.55,1.2
Re3M-Bi-Rh,-1.267029,15.31681646,10.60438295,12.92020944,10.08323037,13.16044672,-1.73,5.91,7.46,1.14,2.28,1.934958815,0.795662299,-1.940783271,2.320359309,0.554594193,2.965128203,1.49,0.99
Re3M-Bi-Pd,-0.7702,22.83648622,10.4639654,13.50838506,9.862116723,13.85119483,-1.83,5.9,8.34,0.56,2.2,1.928059841,0.903869924,-2.866145669,2.032255029,1.01674892,4.148834175,1.52,0.94
Re3M-Bi-Ag,0.123918,13.9038595,10.08858818,13.37535542,9.258597124,14.04882253,-4.3,5.01,7.58,1.3,1.93,1.902978895,0.961098892,-4.614410435,1.699419483,2.123622649,8.494550538,1.59,0.89
Re3M-Bi-Ta,-1.119153,6.279997467,10.33257057,7.913036292,9.662115266,8.310962873,2,4.86,7.89,0.32,1.5,1.855612831,0.373013618,0.675157004,2.777169176,-0.460217336,2.242159147,1.62,1.34
Re3M-Bi-W,-1.280191,9.547985718,10.62525127,9.104008044,10.11976447,9.366872003,0.77,5.09,7.98,0.86,2.36,1.941643267,0.472092581,-0.00115964,2.818733863,-0.216610898,2.110822644,1.56,1.27
Re3M-Bi-Os,-1.450768,11.64227682,10.80288936,11.14874637,10.3965416,11.28770669,-1.5,6.25,8.7,1.1,2.2,1.928059841,0.691126086,-1.529977586,2.758115962,0.268785025,2.303945586,1.49,1.13
Re3M-Bi-Ir,-1.470135,13.84526939,10.6674176,11.55399418,10.18136474,11.76960045,-2.11,6.63,9.1,1.57,2.2,1.928059841,0.778257323,-2.150973078,2.598984876,0.550058744,2.702136451,1.5,1.08
Re3M-Bi-Pt,-1.071688,17.3591208,10.5767383,11.9745829,10.04241416,12.23808196,-2.25,6.74,9,2.13,2.28,1.934958815,0.867368744,-2.88368908,2.406993546,0.920959443,3.425909146,1.53,1.04
Rh3M-Bi-Sc,-0.448437,3.674637659,10.60566927,7.116995824,10.05843396,7.439543979,1.5,3.84,6.56,0.19,1.36,2.165186214,0.165232507,1.695372609,2.083999418,-1.371203352,4.054726882,1.81,1.24
Rh3M-Bi-Ti,-0.815237,5.338356007,10.93170897,9.272346848,10.58258611,9.413774153,1.5,4.63,6.83,0.08,1.54,2.192266939,0.2289971,0.818977767,1.992444681,-1.021851043,3.777651761,1.61,1.08
Rh3M-Bi-V,-1.231595,7.098969582,10.94475591,10.62487733,10.59182761,10.73821506,1.06,4.88,6.75,0.53,1.63,2.204753916,0.364507954,-0.00327515,1.929328544,-0.770901509,3.464787927,1.49,0.98
Rh3M-Bi-Cr,-1.12387,7.244893637,10.52035482,10.92869561,9.91212989,11.29492792,0.16,5.27,6.77,0.67,1.66,2.208778525,0.471465829,0.074010721,2.256606163,-0.31506987,2.235678839,1.42,0.9
Rh3M-Bi-Mn,-0.884596,5.946960712,10.37429279,11.27784841,9.677865213,11.7444746,0.07,5.45,7.43,0,1.55,2.193686346,0.530767771,-0.531393947,2.422787681,0.002052029,1.746573332,1.43,0.86
Rh3M-Bi-Co,-1.558399,9.460732839,10.68634895,14.45494123,10.18103147,14.67219653,-1.17,5.76,7.88,0.66,1.88,2.236439464,0.757281312,-1.384944809,1.67335918,0.152142072,2.921509959,1.39,0.76
Rh3M-Bi-Ni,-1.387893,11.6022886,10.70332231,16.07488046,10.22338497,16.22684161,-1.29,5.77,7.64,1.16,1.91,2.23998288,0.864192736,-1.36997653,1.347673016,0.15581451,4.638836366,1.38,0.71
Rh3M-Bi-Cu,-0.595665,12.00900402,10.4347498,16.47129096,9.791284426,16.8916073,-2.67,5.3,7.73,1.24,1.9,2.238807342,0.964526762,-2.039023003,1.090317203,0.740572301,6.711444593,1.41,0.67
Rh3M-Bi-Y,-0.288352,2.371644802,10.26450872,4.729958301,9.524394642,5.145158258,1.95,3.42,6.22,0.31,1.22,2.141792263,0.172897227,1.868394792,2.398795171,-1.125350539,2.986817977,1.99,1.58
Rh3M-Bi-Zr,-0.609846,4.005704623,10.74844838,6.164870487,10.28631005,6.448994278,1.95,4.35,6.63,0.43,1.33,2.160361984,0.261577502,0.944855791,2.494134293,-0.839778972,2.520355783,1.77,1.41
Rh3M-Bi-Nb,-1.038507,5.058972054,10.85673266,7.19866332,10.45226952,7.434009917,1.41,4.69,6.76,0.9,1.6,2.200662082,0.374170022,-0.006838693,2.44988478,-0.591943196,2.293817885,1.62,1.28
Rh3M-Bi-Mo,-1.520205,5.980818864,10.79933258,7.744431169,10.34543877,8.006706525,0.35,5.09,7.09,0.75,2.16,2.267705939,0.482712158,-0.663335239,2.320258626,-0.359887835,2.376598256,1.55,1.2
Rh3M-Bi-Ru,-1.861223,7.263394732,10.58731252,8.927012994,10.02287893,9.254356102,-1.41,5.73,7.36,1.05,2.2,2.271870804,0.710780586,-1.340493979,1.991033767,-0.010067636,2.778777632,1.48,1.05
Rh3M-Bi-Pd,-1.049519,13.26989093,10.36397657,9.952600285,9.677833455,10.39062412,-1.83,5.9,8.34,0.56,2.2,2.271870804,0.904270696,-2.245322674,1.607200236,0.660571716,3.866651821,1.52,0.94
Rh3M-Bi-Ag,-0.065431,8.230012409,10.00206163,9.923165597,9.120622748,10.56394808,-4.3,5.01,7.58,1.3,1.93,2.242317432,0.969894949,-3.562233238,1.328343698,2.030969589,8.757620717,1.59,0.89
Rh3M-Bi-Ta,-1.008545,4.720759145,10.91218563,6.858048895,10.5504808,7.073226294,2,4.86,7.89,0.32,1.5,2.186505067,0.340968702,0.245958899,2.631571444,-0.649025783,2.266858962,1.62,1.34
Rh3M-Bi-W,-1.56732,6.221408283,10.8705753,7.280406591,10.4595113,7.523655302,0.77,5.09,7.98,0.86,2.36,2.287876422,0.445032699,-0.552962026,2.539427914,-0.394160626,2.249574205,1.56,1.27
